10
232.5675;185.1725;128.2525;148.4325;113.13;124.91;133.3575;142.825
233.7025;151.0675;140.525;151.6625;118.6825;123.1;107.855;118.716666666667
192.5025;123.5125;136.845;109.1925;143.1225;135.73;118.8275;95.3083333333333
131.255;105.3125;125.93;117.545;151.7525;147.6475;186.7075;194.025
112.28;132.7625;126.695;152.43;183.22;173.8625;213.5975;204.341666666667
129.4675;129.115;115.7575;147.1525;167.05;213.885;242.14;233.658333333333
129.64;111.425;104.8675;159.475;185.5475;247.5775;257.6425;265.833333333333
112.7725;138.325;97.3125;135.135;210.485;252.4225;268.15;273.783333333333
105.8525;165.62;136.23;178.53;251.58;265.33;275.3975;276.316666666667
104.2325;156.03;187.6325;249.73;265.96;273.195;276.435;277.308333333333
235.32;188.235;131.375;152.2025;116.2175;129.1125;138.015;147.5
236.63;154.09;143.745;155.4525;121.9675;126.8975;110.7775;122.158333333333
195.8875;126.11;140.0775;111.65;147.3125;139.5975;122.115;97.55
133.935;107.675;128.94;120.4175;156.0975;151.8025;191.1225;198.641666666667
114.7825;136.0275;129.9525;156.3825;187.96;178.875;218.42;209.316666666667
132.6625;132.39;118.6325;151.215;171.8275;218.9275;247.3575;239.141666666667
132.97;114.0725;107.305;164.045;190.875;252.82;263.0325;271.683333333333
115.3675;141.7025;99.515;139.035;215.7425;257.925;273.82;279.233333333333
108.115;169.7075;139.8025;183.2325;257.17;270.9275;281.255;282.933333333333
106.2625;159.9075;191.9275;254.9525;271.4;279.0575;282.5175;283.95
237.895;191.7025;135.955;155.185;121.785;132.8175;140.84;149.883333333333
239.0475;158.455;147.64;158.845;127.9775;131.955;116.985;127.466666666667
199.7775;132.405;145.3575;119.7925;151.8275;144.715;128.1;104.508333333333
139.175;114.7375;135.6125;127.86;160.9375;156.75;194.145;201.358333333333
120.3775;141.765;136.5575;162.1925;192.14;182.8025;220.345;211.691666666667
137.1;138.09;125.6125;157.3825;176.98;221.0225;247.29;239.475
137.4275;120.285;114.5525;169.985;195.315;252.31;262.27;270.525
120.7175;147.55;106.66;145.4275;218.045;257.2025;273.1525;279.125
113.8325;175.16;145.82;187.7675;256.3075;270.175;280.78;282.575
111.965;165.175;196.445;254.595;270.145;278.6725;282.235;283.391666666667
239.0425;191.7525;134.235;154.1225;119.7125;132.1925;140.79;149.383333333333
240.5325;157.2625;145.8475;157.2275;125.335;129.91;114.3625;125.141666666667
200.755;129.8575;142.845;115.675;148.8925;141.5225;124.675;100.866666666667
137.8075;111.715;132.91;124.435;158.045;153.4325;191.06;197.65
118.6175;140.7275;134.635;160.3075;190.3475;179.9;216.5075;207.858333333333
137.275;137.965;123.7375;155.825;174.905;217.345;241.245;233.766666666667
138.02;119.235;112.3975;169;193.225;245.5175;253.805;260.833333333333
119.7775;147.1525;104.27;144.005;213.7225;248.7875;262.96;268.316666666667
112.435;175.07;144.62;185.2125;248.005;260.2425;270.255;271.791666666667
110.5;164.57;194.015;245.9125;259.535;267.7225;271.06;272.566666666667
237.2;190.51;132.735;152.1025;117.09;128.7975;137.0375;145.566666666667
238.3725;156.1175;144.2975;154.845;122.3;126.425;110.8625;121.266666666667
199.3125;128.3225;140.66;113.0275;145.3275;137.555;120.7825;97.4083333333333
136.95;109.945;130.3325;121.375;154.2325;149.33;186.9975;193.366666666667
117.3475;138.435;131.6825;157.02;186.7175;175.69;212.595;203.85
135.6575;135.325;120.8825;152.505;170.99;213.12;236.2075;228.783333333333
136.3925;117.075;109.87;165.695;189.485;240.515;247.765;254.258333333333
118.5825;145.105;101.945;140.85;209.7725;243.31;256.0125;260.891666666667
111.0625;172.745;142.1525;182.025;242.8175;254.185;262.73;263.358333333333
109.02;162.2675;191.26;241.8275;254.415;261.39;263.9725;264.575
233.2475;185.5025;126.625;145.575;109.5375;121.24;129.7475;138.658333333333
234.2675;150.765;137.925;147.6925;114.1925;118.3625;102.955;113.925
194.2;122.33;134.005;104.54;136.515;128.805;112.1175;88.9833333333333
132.0525;103.63;123.255;113.1875;145.0525;140.125;178.2275;184.508333333333
112.55;132.82;124.825;148.6325;177.6125;166.115;204.0725;194.891666666667
131.57;130.025;113.9725;144.285;162.1;205.0375;228.33;220.308333333333
132.4025;111.3475;102.8325;157.855;181.45;233.345;239.7075;245.616666666667
113.7825;139.2275;95.12;133.415;202.7325;236.3775;248.01;252.116666666667
105.79;166.7525;135.555;175.3375;236.645;247.44;255.105;255.816666666667
103.535;156.435;185.25;236.4925;248.4575;254.95;256.45;256.95
237.475;186.555;124.9925;142.92;107.5375;117.57;125.24;133.95
238.6275;149.905;135.7325;144.6475;111.8625;114.7175;99.3825;109.175
195.9425;122.3525;132.0125;104.3925;132.645;125.2;108.3075;85.4833333333333
132.0475;103.7;121.735;111.625;141.565;136.4075;176.2675;182.741666666667
112.1425;130.8025;122.425;146.345;175.995;162.7325;203.8825;193.941666666667
129.18;126.96;111.925;141.7125;159.3975;204.405;228.935;220.433333333333
129.635;108.95;100.8175;155.675;179.605;233.2925;240.1575;246.466666666667
111.535;137.3725;92.745;130.2525;200.95;235.16;247.305;251.308333333333
103.61;165.845;133.1225;173.2125;234.2225;244.845;252.8575;253.166666666667
101.33;154.78;183.9075;234.9225;245.71;251.7175;253.6525;254.05
234.6975;185.5875;126.4075;144.28;109.4875;119.25;126.755;135.641666666667
235.9075;150.3225;136.5875;145.9625;113.79;116.6;101.54;111.066666666667
194.8575;123.3925;132.7525;106.45;134.6575;127.27;110.7;88.1083333333333
132.6425;104.7775;122.8275;113.34;143.535;138.425;177.23;183.6
112.745;131.2625;123.43;147.63;177.34;164.82;204.34;194.716666666667
129.4075;127.64;113.055;142.98;161.1275;205.605;230.1875;221.65
129.935;109.5275;101.875;156.685;181.015;235.4175;242.66;249.266666666667
111.635;137.4925;93.6925;131.4275;202.8725;238.4375;251.2775;255.8
103.5475;165.6775;133.6875;174.385;238.17;249.545;258.0725;258.575
101.315;154.77;184.5975;238.1525;250.395;256.81;258.8975;259.083333333333
232.285;185.69;128.43;146.55;111.95;121.535;128.7675;137.541666666667
233.7925;151.715;138.9075;148.57;116.44;119.095;103.9525;113.283333333333
194.33;125.37;135.2175;109.35;137.9575;130.635;113.85;91.3583333333333
133.9575;107.1575;125.325;116.2525;146.6825;141.835;179.9675;186.533333333333
114.55;133.19;125.955;149.695;179.195;167.7125;206.4225;197.008333333333
130.7325;129.4375;115.4075;144.945;163.1775;207.69;232.785;224.15
130.5325;111.3625;104.0625;157.8225;182.455;238.5875;246.43;253.325
112.5475;138.1725;95.825;133.135;205.2225;242.29;255.7875;260.366666666667
104.615;165.46;134.8575;175.85;242.2475;254.2075;262.72;263.366666666667
102.405;154.9775;185.4325;241.9;255.215;261.64;263.6225;263.933333333333
229.46;184.44;128.2125;148.0025;113.245;124.735;133.07;141.916666666667
230.9575;151.0175;139.745;150.9425;118.6375;122.9625;108.0375;118.458333333333
192.375;124.1925;136.4875;109.635;142.0975;135.0025;118.5575;95.3
132.2;106.46;126.8025;118.1675;151.19;146.7925;184.19;190.816666666667
113.56;134.56;128.33;153.1425;182.6625;172.7325;209.44;200.791666666667
131.445;131.56;117.8525;148.7825;167.5325;210.4175;234.97;227.333333333333
132.005;113.795;106.8125;161.565;185.965;239.965;248.32;255.441666666667
114.5375;140.475;99.215;137.5725;207.9225;244.1425;258.2425;263.675
107.275;167.47;138.455;179.2375;243.885;256.25;265.54;266.616666666667
105.3675;157.79;187.8475;244.1175;257.295;263.9425;266.66;267.491666666667
228.65;184.89;131.53;150.6375;117.755;127.92;135.3575;143.925
229.77;152.5375;142.0475;153.425;123.095;126.615;112.1525;121.625
191.22;127.255;138.775;115.3075;145.5425;138.755;122.7025;100.341666666667
133.845;110;129.4425;122.4525;154.1425;150.07;186.15;192.9
115.625;135.74;130.5525;154.9975;183.9575;174.9575;211.4075;202.858333333333
132.4925;132.82;120.5425;150.49;169.3025;212.22;237.8025;229.95
133.0625;115.84;110.0625;162.48;187.0675;242.3325;251.6275;259.508333333333
116.2575;141.05;102.57;139.465;209.09;246.2325;260.7075;265.583333333333
109.1225;166.3975;139.5325;179.7;245.41;257.7875;267.2975;268.3
107.18;157.1075;187.205;244.565;258.565;265.32;268.08;268.725
229.4825;183.455;127.755;147.215;112.94;123.9525;131.7925;140.7
230.5175;150.175;139.59;150.5375;118.585;122.6225;108.0775;118.55
190.4975;123.6175;136.445;109.705;142.3125;135.2075;118.9675;96.25
